sei,fornecedor,valor,score,status,n_docs,tem_cadeia
SEI-270006/023427/2024,TOVÁ COMÉRCIO DE PNEUS LTDA,1277602.02,40,integra,8,1
SEI-270005/000188/2024,SAFRAN  HELICOPTER ENGINES INDÚSTRIA E COMÉRCIO DO BRASIL LTDA  (MATRIZ),3262056.14,36,so_despacho,0,0
SEI-270006/010637/2024,F AB ZONA OESTE S A,3205633.24,36,integra,8,1
SEI-270004/000402/2024,BANCO BRADESCO S/A ,2163390.03,36,nao_coletado,0,0
SEI-270006/002724/2024,MITREN SISTEMAS E MONTAGENS VEÍCULARES LTDA,1572636.74,36,integra,8,1
SEI-270003/003384/2024,UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MEDICO,1103611.87,36,integra,8,1
SEI-270005/000891/2025,NEO CONSULTORIA E ADMINISTRACAO DE BENEFICIOS LTDA,20871799.96,35,nao_coletado,0,0
SEI-270006/019098/2025,FLEET CARDS GESTÃO DE FROTAS LTDA,17865594.18,35,integra,8,1
SEI-270005/000778/2025,HERCULES EQUIPAMENTOS DE PROTECAO LTDA,26053500.00,32,integra,8,1
SEI-270006/039664/2025,BEM ESTAR HOSPITALAR COMÉRCIO DE EQUIPAMENTOS MÉDICOS E MATERIAIS PARA SAÚDE LTDA,21991600.00,32,integra,8,1
SEI-270005/000086/2024,DE SÁ CONSTRUÇÕES E SERVIÇOS LTDA,35015569.68,28,nao_coletado,0,0
SEI-270006/000395/2024,TOYOTA DO BRASIL LTDA,5161000.00,28,integra,8,1
SEI-270042/000260/2023,BGS AMERICA LTDA,4400000.00,28,integra,8,1
SEI-270002/002311/2025,LPM TELEINFORMATICA LTDA - EPP,3694736.85,28,integra,10,1
SEI-270003/002767/2024,ITURRI S.A.,3130260.00,28,nao_coletado,0,0
SEI-270002/003088/2025,LPM TELEINFORMATICA LTDA - EPP,1946719.70,28,integra,8,1
SEI-270006/009427/2025,SHELL LIFE MATERIAL HOSPITALAR LTDA ,1363458.60,28,integra,8,1
SEI-270006/029861/2025,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,1345405.60,28,integra,8,1
SEI-270005/000992/2025,ITURRI S.A.,1319500.00,28,integra,8,1
SEI-270006/032687/2024,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,1293885.84,28,integra,8,1
SEI-270128/000056/2024,TOYOTA DO BRASIL LTDA,1191000.00,28,integra,8,1
SEI-270006/014598/2025,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,1170936.90,28,integra,10,1
SEI-270006/003685/2025,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,1047814.80,28,integra,8,1
SEI-270006/040153/2025,COUTOFLEX INDÚSTRIA DE MANGUEIRAS DE INCÊNDIO LTDA,1039792.00,28,nao_coletado,0,0
SEI-270006/028470/2025,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,1003660.20,28,integra,8,1
SEI-270006/010626/2024,IGUA RIO DE JANEIRO S.A.,800836.33,28,integra,8,1
SEI-270003/001936/2025,CLINAD DIAGNÓSTICO E TRATAMENTO ESPECIALIZADOS,644390.82,28,integra,8,1
SEI-270003/001958/2025,ONKO SOL ASSISTENCIA MEDICA ONCOLOGICA LTDA,644390.82,28,integra,10,1
SEI-270003/002062/2025,SANTA CASA DE BARRA MANSA,644390.82,28,integra,8,1
SEI-270060/000673/2024,SHIMADZU DO BRASIL COMERCIO LTDA ,518376.00,28,nao_coletado,0,0
SEI-270003/003606/2024,SHIMADZU DO BRASIL COMERCIO LTDA,491320.00,28,integra,8,1
SEI-270006/030945/2024,CONDOR S/A INDUSTRIA QUIMICA,478745.80,28,nao_coletado,0,0
SEI-270006/010649/2024,PRO LAGOS S/A,398508.09,28,integra,8,1
SEI-270006/010641/2024,CONCESSIONÁRIA ÁGUAS DE JUTURNAÍBA S/A,204896.60,28,integra,10,1
SEI-270006/010644/2024,ÁGUAS DE NOVA FRIBURGO LTDA,157909.04,28,integra,8,1
SEI-270006/010628/2024,ÁGUAS DAS AGULHAS NEGRAS S/A,137779.39,28,integra,10,1
SEI-270006/010636/2024,RIO + SANEAMENTO BL3 S.A,132566.14,28,integra,8,1
SEI-270004/000100/2025,ORZIL CONSULTORIA E TREINAMENTO LTDA EPP,101995.20,28,nao_coletado,0,0
SEI-270042/001511/2023,RIO + SANEAMENTO BL3 S.A,93611.05,28,nao_coletado,0,0
SEI-270006/008511/2025,ZENITE INFORMAÇÃO E CONSULTORIA S.A.,87539.20,28,integra,8,1
SEI-270006/010650/2024,SERVIÇO AUTONOMO DE AGUA E ESGOTO DE BARRA MANSA,85146.98,28,integra,8,1
SEI-270005/001678/2025,SOCIEDADE FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO),81561.72,28,nao_coletado,0,0
SEI-270131/000019/2024,INSTITUTO NEGOCIOS PUBLICOS DO BRASIL - ESTUDOS E PESQUISAS NA ADMINISTRACAO PUBLICA - INP - LTDA,80985.00,28,integra,8,1
SEI-270001/000825/2024,INFNET EDUCAÇÃO LTDA,80525.71,28,integra,8,1
SEI-270006/014585/2024,GE HEALTHCARE DO BRASIL COMÉRCIO E SERVIÇOS PARA EQUIPAMENTOS MÉDICOS-HOSPITALARES LTDA,77268.00,28,integra,8,1
SEI-270002/000067/2024,AOVS SISTEMA DE INFORMATICA S.A,75330.00,28,integra,8,1
SEI-270003/002683/2025,MULTITREINE TREINAMENTO E CAPACITACAO LTDA,75000.00,28,nao_coletado,0,0
SEI-270003/001984/2024,NP TECNOLOGIA E GESTAO DE DADOS LTDA,64074.56,28,integra,8,1
SEI-270006/010653/2024,SERVICO AUTONOMO DE AGUA E ESGOTO SAAE,60000.10,28,integra,8,1
SEI-270002/000962/2025,CENTRO DE TREINAMENTO TÁTICO LTDA,54000.00,28,integra,8,1
SEI-270006/012496/2025,GE HEALTHCARE DO BRASIL COMÉRCIO E SERVIÇOS PARA EQUIPAMENTOS MEDICO-HOSPITALARES LTDA,49900.00,28,integra,8,1
SEI-270001/001499/2024,INSTITUTO NEGOCIOS PUBLICOS DO BRASIL - ESTUDOS E PESQUISAS NA ADMINISTRACAO PUBLICA - INP - LTDA,48000.00,28,integra,8,1
SEI-270006/010629/2024,SERVICO AUTONOMO DE CAPTACAO DE AGUA E TRATAMENTO DE ESGOTO - SAAE,42776.61,28,integra,8,1
SEI-270002/001319/2024,INSTITUTO MARIA DA PENHA,38000.00,28,nao_coletado,0,0
SEI-270006/016859/2024,IGUA RIO DE JANEIRO S.A.,33459.40,28,integra,10,1
SEI-270051/000162/2024,ESAFI - ESCOLA DE ADMINISTRAÇÃO E TREINAMENTO LTDA - EPP,32310.00,28,nao_coletado,0,0
SEI-270003/001158/2025,CLG TREINAMENTO PROFISSIONAL LTDA,31952.00,28,integra,8,1
SEI-270003/001078/2024,INSTITUTO NEGOCIOS PUBLICOS DO BRASIL - ESTUDOS E PESQUISAS NA ADMINISTRACAO PUBLICA - INP - LTDA,31800.00,28,integra,8,1
SEI-270003/005759/2025,VALOR DO CONHECIMENTO COMERCIO DE LIVROS LTDA,30828.76,28,integra,3,1
SEI-270006/026504/2025,INFOCO-RH LTDA,28200.00,28,nao_coletado,0,0
SEI-270006/010646/2024,BRK AMBIENTAL MACAÉ S.A,22426.73,28,integra,8,1
SEI-270003/002327/2025,INSTITUTO ITER S/A,20250.00,28,integra,8,1
SEI-270002/000110/2025,FUNDAÇÃO INSTITUTO DE ADMINISTRAÇÃO,20000.00,28,integra,8,1
SEI-270006/028529/2025,INSTITUTO ITER S/A,19500.00,28,integra,8,1
SEI-270006/007076/2026,INSTITUTO ITER S/A,19305.00,28,nao_coletado,0,0
SEI-270003/001856/2024,ZENITE INFORMAÇÃO E CONSULTORIA S.A.,18560.00,28,integra,8,1
SEI-270006/012799/2024,"EPAC - ESTRUTURADORA DE PROJETOS, PARCERIAS E CONCESSOES LTDA",17890.72,28,integra,8,1
SEI-270006/015207/2024,"ESTRUTURADORA DE PROJETOS, CONCESSÕES E PARCERIAS LTDA",17696.21,28,integra,8,1
SEI-270001/001451/2024,IOC CAPACITAÇÃO LTDA,17500.00,28,integra,8,1
SEI-270006/010643/2024,CONCESSIONÁRIA ÁGUAS DE PARATY S/A,13826.01,28,integra,8,1
SEI-270006/010639/2024,FORTALEZA AMBIENTAL GERENCIAMENTO DE RESIDUOS LTDA,12530.91,28,integra,8,1
SEI-270006/010630/2024,PREFEITURA MUNICIPAL DE BARRA DO PIRAÍ,11068.36,28,integra,8,1
SEI-270006/010651/2024,SERVICO AUTONOMO DE AGUA E ESGOTO-SAAE,10884.47,28,integra,8,1
SEI-270006/014547/2024,ESAFI - ESCOLA DE ADMINISTRAÇÃO E TREINAMENTO LTDA - EPP,9693.00,28,nao_coletado,0,0
SEI-270003/002641/2025,UNYBOSS CAPACITAÇÃO E TREINAMENTO LTDA,9000.00,28,integra,8,1
SEI-270003/001911/2024,ASSOCIACAO BRASILEIRA DE ESTUDOS E PREVENCAO DO SUICIDIO,8800.00,28,integra,8,1
SEI-270005/001744/2025,ESAFI - ESCOLA DE ADMINISTRAÇÃO E TREINAMENTO LTDA - EPP,7780.00,28,nao_coletado,0,0
SEI-270001/001630/2024,CROSSOVER TREINAMENTOS LTDA,6000.05,28,integra,8,1
SEI-270003/004406/2025,LECARD ADMNISTRADORA DE CARTÕES LTDA,8592454.00,23,nao_coletado,0,0
SEI-270003/000946/2024,WEBTRIP AGÊNCIA DE VIAGENS E TURISMO EIRELI,2500000.00,23,integra,10,1
SEI-270006/029035/2025,MARDISA VEÍCULOS LTDA,28380000.00,20,integra,8,1
SEI-270006/012131/2024,WLM PARTICIPACOES E COMERCIO DE MAQUINAS E VEICULOS S.A.,19422000.00,20,integra,10,1
SEI-270006/003246/2026,MARDISA VEÍCULOS LTDA,18920000.00,20,integra,8,1
SEI-270006/005888/2024,ITURRI S.A.,12950000.00,20,nao_coletado,0,0
SEI-270006/005886/2024,ITURRI S.A.,12950000.00,20,nao_coletado,0,0
SEI-270007/002786/2026,7LAN COMERCIO E SERVICOS LTDA,12430945.70,20,integra,8,1
SEI-270006/030777/2025,BEM ESTAR HOSPITALAR COMÉRCIO DE EQUIPAMENTOS MÉDICOS E MATERIAIS PARA SAÚDE LTDA,11494440.00,20,integra,8,1
SEI-270060/000313/2024,MGS CLEAN COMÉRCIO E SERVIÇOS EIRELI,11069355.36,20,nao_coletado,0,0
SEI-270006/012635/2025,HERCULES EQUIPAMENTOS DE PROTECAO LTDA,8250000.00,20,nao_coletado,0,0
SEI-270005/000540/2025,S.O.S SUL RESGATE - COMERCIO E SERVICOS DE SEGURANCA E SINALIZACAO LTDA,5803500.00,20,integra,8,1
SEI-270006/005191/2026,S.O.S SUL RESGATE - COMERCIO E SERVICOS DE SEGURANCA E SINALIZACAO LTDA,5803500.00,20,integra,8,1
SEI-270005/000792/2025,S.O.S SUL RESGATE - COMERCIO E SERVICOS DE SEGURANCA E SINALIZACAO LTDA,5029700.00,20,integra,8,1
SEI-270006/011570/2024,JBS COMÉRCIO DE UNIFORMES E EQUIPAMENTOS EIRELI,4431618.40,20,integra,8,1
SEI-270006/011512/2025,GERAÇÃO Y DE RESENDE E COMÉRCIO LTDA,1334676.66,20,nao_coletado,0,0
SEI-270006/010246/2026,GBG PNEUS LTDA,1093214.22,20,integra,8,1
SEI-270006/027628/2025,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,969487.80,20,integra,8,1
SEI-270006/009992/2024,ALLIAGE S/A INDÚSTRIAS MÉDICO ODONTOLÓGICA,952517.88,20,integra,8,1
SEI-270006/011561/2026,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,909007.20,20,integra,2,1
SEI-270006/000459/2026,TOVÁ COMÉRCIO DE PNEUS LTDA,905390.00,20,integra,8,1
SEI-270006/020463/2024,TOYOTA DO BRASIL LTDA,794000.00,20,integra,8,1
SEI-270042/001566/2023,COUTOFLEX INDÚSTRIA DE MANGUEIRAS DE INCÊNDIO LTDA,759200.00,20,nao_coletado,0,0
SEI-270131/000175/2023,CLINICA SANTA HELENA LTDA,724095.04,20,integra,8,1
SEI-270060/018897/2024,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA.,678778.75,20,nao_coletado,0,0
SEI-270060/000338/2024,MEDKA DISTRIBUIDORA HOSPITALAR LTDA,633041.47,20,integra,8,1
SEI-270005/000811/2026,COUTOFLEX INDÚSTRIA DE MANGUEIRAS DE INCÊNDIO LTDA,628664.00,20,integra,5,1
SEI-270006/014359/2025,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,615258.50,20,integra,8,1
SEI-270006/009373/2024,FORD MOTOR COMPANY BRASIL LTDA,592820.00,20,integra,8,1
SEI-270005/001963/2025,LEAR COMÉRCIO E SERVIÇOS DE AR CONDICIONADO LTDA,569216.84,20,integra,8,1
SEI-270006/012424/2026,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.,548755.20,20,integra,2,1
SEI-270006/007837/2025,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,491778.00,20,integra,8,1
SEI-270128/000046/2024,ESTEVIA DISTRIBUIDORA DE MEDICAMENTOS EIRELI,466040.00,20,integra,8,1
SEI-270016/000020/2024,SILCAR COMERCIAL LTDA,436755.60,20,integra,8,1
SEI-270006/030263/2025,ONCO PROD DISTR. DE PROD. HOSPITALARES E ONCOLÓGICOS LTDA,431107.20,20,integra,8,1
SEI-270006/036829/2025,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,424198.80,20,integra,8,1
SEI-270006/016199/2025,JANSSEN CILAG FARMACEUTICA LTDA,422040.96,20,integra,7,1
SEI-270006/042205/2025,JANSSEN CILAG FARMACEUTICA LTDA,422040.96,20,integra,8,1
SEI-270006/018392/2025,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.,415468.80,20,integra,8,1
SEI-270042/001582/2022,BRASIMPEX DISTRIBUIDORA DE EQUIPAMENTOS DE SEGURANCA E ESPORTIVOS LTDA,380000.00,20,integra,8,1
SEI-270006/038835/2025,BLAU FARMACEUTICA S.A. ,350256.90,20,integra,8,1
SEI-270006/006430/2026,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,346750.00,20,integra,10,1
SEI-270006/022360/2024,ONCO PROD DISTR. DE PROD. HOSPITALARES E ONCOLÓGICOS LTDA,334296.00,20,integra,8,1
SEI-270006/015367/2025,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,310863.60,20,integra,8,1
SEI-270060/000585/2024,ONCO PROD DISTR. DE PROD. HOSPITALARES E ONCOLÓGICOS LTDA,284151.60,20,integra,8,1
SEI-270005/001062/2025,LEAR COMÉRCIO E SERVIÇOS DE AR CONDICIONADO LTDA,280515.61,20,integra,7,1
SEI-270006/022387/2024,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA.,268105.29,20,integra,8,1
SEI-270006/005794/2025,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,265694.04,20,integra,8,1
SEI-270006/005034/2026,ONCO PROD DISTR. DE PROD. HOSPITALARES E ONCOLÓGICOS LTDA,265320.00,20,integra,8,1
SEI-270007/016718/2026,LEMAN MEDICAMENTOS E CIA LTDA,256150.00,20,integra,2,1
SEI-270131/000018/2024,CENTRO RADIOLÓGICO DE NOVA FRIBURGO LTDA,251789.34,20,integra,8,1
SEI-270005/000586/2025,LEAR COMÉRCIO E SERVIÇOS DE AR CONDICIONADO LTDA,243509.24,20,integra,8,1
SEI-270131/000006/2024,UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MEDICO,239146.91,20,integra,10,1
SEI-270131/000501/2023,ILAGOS DIAGNOSTICOS POR IMAGEM LTDA,224483.01,20,integra,10,1
SEI-270006/017167/2025,ONCO PROD DISTR. DE PROD. HOSPITALARES E ONCOLÓGICOS LTDA,215553.60,20,integra,7,1
SEI-270006/042203/2025,ONCO PROD DISTR. DE PROD. HOSPITALARES E ONCOLÓGICOS LTDA,215553.60,20,integra,8,1
SEI-270005/000221/2026,VISUAL INDUSTRIA E COMERCIO DE LONAS EIRELI,208000.00,20,integra,8,1
SEI-270006/010292/2025,ELFA MEDICAMENTOS LTDA,206245.10,20,integra,10,1
SEI-270131/000524/2023,MEDCOT DIAGNOSTICOS POR IMAGEM LTDA,188556.63,20,integra,8,1
SEI-270006/004360/2024,SEROPLAST INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES EIRELLI,185168.00,20,integra,8,1
SEI-270006/029128/2025,SHELL LIFE MATERIAL HOSPITALAR LTDA ,181794.48,20,integra,7,1
SEI-270131/000532/2023,CONFERENCIA SAO JOSE DO AVAI,170792.79,20,integra,8,1
SEI-270006/041649/2025,ONCO PROD DISTR. DE PROD. HOSPITALARES E ONCOLÓGICOS LTDA,168840.00,20,integra,8,1
SEI-270003/000656/2024,HEMOCLIN CLINICA HEMATOLOGICA LTDA,164193.20,20,integra,8,1
SEI-270006/001572/2025,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA.,160732.60,20,integra,8,1
SEI-270006/002147/2026,H. STRATTNER & CIA. LTDA.,155720.00,20,integra,8,1
SEI-270006/011126/2025,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA.,151714.80,20,integra,8,1
SEI-270006/038978/2025,BLAU FARMACEUTICA S.A. ,150110.10,20,integra,8,1
SEI-270006/033640/2024,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA.,148740.00,20,integra,8,1
SEI-270131/000535/2023,HOSPITA LITORAL SUL LTDA,141170.52,20,integra,8,1
SEI-270006/009015/2026,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,133600.00,20,integra,8,1
SEI-270003/004943/2025,VISUAL INDUSTRIA E COMERCIO DE LONAS EIRELI,132000.00,20,integra,8,1
SEI-270003/002833/2025,FUNDACAO OSWALDO ARANHA,125955.66,20,integra,8,1
SEI-270006/010246/2024,ONCO PROD DISTR. DE PROD. HOSPITALARES E ONCOLÓGICOS LTDA,123001.20,20,integra,8,1
SEI-270006/019934/2024,ONCO PROD DISTR. DE PROD. HOSPITALARES E ONCOLÓGICOS LTDA,123001.20,20,integra,8,1
SEI-270006/019976/2025,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,120600.00,20,integra,8,1
SEI-270006/005711/2025,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,118851.00,20,integra,8,1
SEI-270006/025087/2025,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,118788.00,20,integra,8,1
SEI-270042/001487/2023,ÁGUAS DE NOVA FRIBURGO LTDA,116595.60,20,integra,8,1
SEI-270006/011053/2026,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,98784.00,20,integra,3,1
SEI-270003/000925/2024,HEMOCLIN CLINICA HEMATOLOGICA LTDA,94928.11,20,integra,8,1
SEI-270131/000530/2023,SERVIÇO DE RADIOLOGIA E ULTRASSONOGRAFIA DE ARARUAMA LTDA,90847.04,20,integra,10,1
SEI-270006/032704/2024,ONCO PROD DISTR. DE PROD. HOSPITALARES E ONCOLÓGICOS LTDA,90216.00,20,integra,8,1
SEI-270003/004793/2025,VISUAL INDUSTRIA E COMERCIO DE LONAS EIRELI,88000.00,20,nao_coletado,0,0
SEI-270003/002685/2024,ILAGOS DIAGNÓSTICOS POR IMAGEM LTDA,84790.19,20,integra,8,1
SEI-270060/000707/2024,LEMAN MEDICAMENTOS E CIA LTDA,80940.00,20,integra,8,1
SEI-270120/001887/2022,DRAGER INDUSTRIA E COMERCIO LTDA,79072.50,20,nao_coletado,0,0
SEI-270006/026685/2025,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,78739.20,20,integra,8,1
SEI-270006/029490/2025,MEDKA DISTRIBUIDORA HOSPITALAR LTDA,76663.34,20,integra,8,1
SEI-270006/027005/2025,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,74150.39,20,integra,8,1
SEI-270006/018318/2025,CM HOSPITALAR SA,72608.90,20,integra,8,1
SEI-270060/000653/2023,OLIDEF CZ INDUSTRIA E COMERCIO DE APARELHOS HOSPITALARES LTDA,72000.00,20,nao_coletado,0,0
SEI-270064/000954/2022,STELIO R. DA SILVA ARTIGOS DENTARIOS LTDA,68896.33,20,integra,8,1
SEI-270006/010969/2025,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,68170.00,20,integra,8,1
SEI-270005/000700/2026,SOBERANA COMERCIO E SERVIÇOS LTDA,66120.00,20,integra,1,1
SEI-270060/000649/2025,ESTEVIA DISTRIBUIDORA DE MEDICAMENTOS EIRELI,65855.40,20,nao_coletado,0,0
SEI-270006/001440/2025,ONCO PROD DIST. PROD. HOSPITALRES E ONCOLÓGICOS LTDA,54495.76,20,integra,8,1
SEI-270006/010653/2026,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,51564.00,20,integra,4,1
SEI-270064/000960/2022,STELIO R. DA SILVA ARTIGOS DENTARIOS LTDA,49131.94,20,nao_coletado,0,0
SEI-270006/028790/2024,BARD BRASIL INDÚSTRIA E COMÉRCIO DE PRODUTOS PARA A SAÚDE LTDA,47880.00,20,integra,8,1
SEI-270120/000094/2024,MEDKA DISTRIBUIDORA HOSPITALAR LTDA,46305.00,20,integra,8,1
SEI-270007/019205/2026,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,45988.80,20,integra,8,1
SEI-270006/000662/2024,3D PROJETOS E ASSESSORIA EM INFORMATICA LTDA,44916.28,20,integra,8,1
SEI-270006/001455/2025,PACLIMED DISTRIBUIDORA DE PRODUTOS FARMACÊUTICOS LTDA,44567.12,20,integra,8,1
SEI-270006/007992/2026,BLAU FARMACEUTICA S.A. ,42904.00,20,integra,8,1
SEI-270060/019293/2024,PACLIMED DISTRIBUIDORA DE PRODUTOS FARMACÊUTICOS LTDA,42853.00,20,integra,5,0
SEI-270006/032014/2024,ESTEVIA DISTRIBUIDORA DE MEDICAMENTOS EIRELI,42222.00,20,integra,8,1
SEI-270006/030779/2024,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,41601.00,20,integra,10,1
SEI-270006/022084/2025,PACLIMED DISTRIBUIDORA DE PRODUTOS FARMACÊUTICOS LTDA,35996.52,20,integra,8,1
SEI-270006/012059/2025,MEDKA DISTRIBUIDORA HOSPITALAR LTDA,34440.00,20,integra,10,1
SEI-270006/000089/2026,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,34376.00,20,integra,8,1
SEI-270006/005466/2025,INJEX INDUSTRIAS CIRURGICAS LTDA,34300.00,20,integra,8,1
SEI-270060/000584/2024,PACLIMED DISTRIBUIDORA DE PRODUTOS FARMACÊUTICOS LTDA,31968.80,20,integra,8,1
SEI-270006/035635/2025,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,29924.16,20,integra,8,1
SEI-270006/034975/2024,MEDKA DISTRIBUIDORA HOSPITALAR LTDA,29112.40,20,integra,8,1
SEI-270006/018700/2025,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,27313.50,20,integra,8,1
SEI-270006/011602/2024,ONCO PROD DIST. PROD. HOSPITALRES E ONCOLÓGICOS LTDA,27247.88,20,integra,8,1
SEI-270006/010599/2026,INJEX INDUSTRIAS CIRURGICAS LTDA,26847.00,20,integra,4,1
SEI-270006/020359/2025,INJEX INDUSTRIAS CIRURGICAS LTDA,25402.00,20,integra,8,1
SEI-270006/010670/2026,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,25140.94,20,integra,5,1
SEI-270006/003526/2026,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,24000.00,20,integra,8,1
SEI-270060/000207/2024,MEDKA DISTRIBUIDORA HOSPITALAR LTDA,23640.86,20,integra,8,1
SEI-270006/017371/2024,PACLIMED DISTRIBUIDORA DE PRODUTOS FARMACÊUTICOS LTDA,22200.00,20,integra,8,1
SEI-270006/018723/2025,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,22092.00,20,integra,8,1
SEI-270006/021629/2024,ESTEVIA DISTRIBUIDORA DE MEDICAMENTOS EIRELI,21627.00,20,integra,8,1
SEI-270060/000325/2024,ESTEVIA DISTRIBUIDORA DE MEDICAMENTOS EIRELI,21610.80,20,integra,8,1
SEI-270006/025708/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,21168.00,20,integra,10,1
SEI-270006/013286/2025,EXCELENCIA DISTRIBUIDORA DE PRODUTOS E SERVIÇOS LTDA,21084.00,20,integra,8,1
SEI-270060/000510/2024,CENTRO CATARINENSE DE APOIO A AUDIÇÃO EIRELI-EPP,19850.00,20,integra,10,1
SEI-270006/020276/2024,INJEX INDUSTRIAS CIRURGICAS LTDA,19760.00,20,integra,8,1
SEI-270006/005803/2025,CM HOSPITALAR SA,19544.00,20,integra,8,1
SEI-270060/003202/2023,INJEX INDUSTRIAS CIRURGICAS LTDA,19083.32,20,integra,8,1
SEI-270006/036369/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,19055.70,20,integra,7,1
SEI-270006/021338/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,18684.00,20,integra,8,1
SEI-270006/028087/2025,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,18568.08,20,integra,8,1
SEI-270006/004170/2026,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,18075.96,20,integra,8,1
SEI-270006/032391/2025,DROGAFONTE LTDA.,18000.00,20,integra,4,1
SEI-270006/013597/2025,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,17250.00,20,integra,8,1
SEI-270060/000373/2024,LEMAN MEDICAMENTOS E CIA LTDA,17115.00,20,integra,8,1
SEI-270060/000755/2024,MEDKA DISTRIBUIDORA HOSPITALAR LTDA,16727.70,20,integra,8,1
SEI-270006/023276/2024,MEDKA DISTRIBUIDORA HOSPITALAR LTDA,16727.70,20,integra,8,1
SEI-270060/000825/2024,MAKE LINE COMERCIAL LTDA ME,16656.10,20,integra,8,1
SEI-270006/033533/2024,MEDICAL SUTURE COMERCIO DE MATERIAL HOSPITALAR LTDA,16051.20,20,integra,8,1
SEI-270006/025119/2025,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,15640.00,20,integra,7,1
SEI-270006/005716/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,15446.90,20,integra,8,1
SEI-270006/018665/2024,BIOMEDICAL PRODUTOS CIENTIFICOS MEDICOS E HOSPITALARES S A,15000.00,20,integra,8,1
SEI-270006/012180/2025,STELIO R. DA SILVA ARTIGOS DENTARIOS LTDA,14962.93,20,integra,8,1
SEI-270005/000247/2026,SOBERANA COMERCIO E SERVIÇOS LTDA,14553.28,20,nao_coletado,0,0
SEI-270006/034149/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,14528.80,20,integra,8,1
